gem_id,gem_parent_id,source_language,target_language,source,target,references
wikilingua_multilingual-train-177289,wikilingua_multilingual-train-177289,fr,fr,"Elle aura ainsi le temps de refroidir et irritera moins votre gorge. Cela va aussi altérer le gout du tabac, ce qui n'est pas conseillé d'après certains. C'est vous qui déciderez avec l'expérience.",Gardez la fumée dans votre bouche pendant un moment.,['Gardez la fumée dans votre bouche pendant un moment.']
wikilingua_multilingual-train-177334,wikilingua_multilingual-train-177334,fr,fr,"Au lieu de rassembler et d'attacher vos cheveux au niveau de la nuque, faites une raie, travaillez-les du côté opposé de cette raie et sous l'oreille. Divisez vos cheveux en deux sections égales et nouez-les deux fois. Mettez un élastique discret sous les nœuds.",Vous pouvez faire une queue de cheval décoiffée et sur le côté.,['Vous pouvez faire une queue de cheval décoiffée et sur le côté.']
wikilingua_multilingual-train-177336,wikilingua_multilingual-train-177336,fr,fr,"Le mascara sèche rapidement, mais il est important de garder les yeux ouverts pour que les cils restent bien séparés et ouverts.",Évitez de cligner des yeux tant que le mascara n’est pas sec. C’est terminé.,['Évitez de cligner des yeux tant que le mascara n’est pas sec. C’est terminé.']
wikilingua_multilingual-train-177370,wikilingua_multilingual-train-177370,fr,fr,"Ils sont disponibles dans les pharmacies. Recherchez des tampons conçus pour traiter l'acné, car ils contiennent des acides qui permettent de faire disparaitre les taches de peinture . Tenez cela avec vos doigts et appliquez une pression tout en le frottant sur la surface tachée.",Procurez-vous des tampons nettoyants à base d'alcool. Frottez la tache de peinture sur le sol avec l'un des tampons.,"[""Procurez-vous des tampons nettoyants à base d'alcool. Frottez la tache de peinture sur le sol avec l'un des tampons.""]"
wikilingua_multilingual-train-177378,wikilingua_multilingual-train-177378,fr,fr,Vous pouvez conserver ces amandes dans un récipient hermétique à température ambiante pendant 3 à 4 semaines. Mettez-les dans un récipient hermétique en plastique ou en verre pour éviter qu’elles se gâtent trop rapidement et rangez-les dans un lieu sec et sombre comme un placard ou un garde-manger . Mangez-les lorsque vous voulez un casse-croute ou ajoutez-les à des salades ou à des yaourts.,Conservez-les.,['Conservez-les.']
wikilingua_multilingual-train-177394,wikilingua_multilingual-train-177394,fr,fr,"Visitez http://www.elderscrolls.com/skyrim pour acheter le jeu, si vous ne l'avez pas déjà. Retrouvez l'icône du jeu sur votre bureau ou dans votre répertoire d'application et doublecliquez dessus pour l'ouvrir. La ville dans laquelle vous allez importe peu.","Installez Hearthfire, l'extension de Skyrim. Lancez le jeu. Une fois que vous avez démarré le jeu, voyagez jusqu'à une ville.","[""Installez Hearthfire, l'extension de Skyrim. Lancez le jeu. Une fois que vous avez démarré le jeu, voyagez jusqu'à une ville.""]"
wikilingua_multilingual-train-177432,wikilingua_multilingual-train-177432,fr,fr,"Lisez des histoires sur les forums à propos des gens et de leurs tulpas. Apprenez-en plus pour savoir comment créer et vivre avec un tulpa. Il existe différents guides et forums sur Internet, certains proposent des FAQ et d’autres ressources que vous pourriez trouver utiles si vous vous posez des questions.",Discutez avec d’autres personnes qui ont un tulpa.,['Discutez avec d’autres personnes qui ont un tulpa.']
wikilingua_multilingual-train-177460,wikilingua_multilingual-train-177460,fr,fr,"Ceci est dans le cas où les deux batteries sont placées sous le capot avant. Si l’emplacement des batteries diffère, placez les véhicules en sorte qu’il y ait la moins grande distance possible entre les deux batteries pour réaliser les branchements. En tout état de cause, les deux véhicules ne doivent pas se toucher  !",Garez les deux voitures nez à nez.,['Garez les deux voitures nez à nez.']
wikilingua_multilingual-train-177478,wikilingua_multilingual-train-177478,fr,fr,Déposez la feuille de papier calque sur le dessin ou l’image que vous voulez reproduire. Plus le dessin est simple et plus ce sera facile de calquer. Vérifiez bien que le calque recouvre parfaitement l’image .,Positionnez le papier calque.,['Positionnez le papier calque.']
wikilingua_multilingual-train-177480,wikilingua_multilingual-train-177480,fr,fr,"Avant d'appliquer du maquillage, il est très important de laver votre visage avec un nettoyant doux spécialement conçu pour votre type de peau. Enlevez la saleté et le gras de votre visage pour aider à garder vos pores propres et diminuer les risques de faire des points noirs. Vos mains doivent être propres si vous voulez pouvoir toucher votre visage sans y déposer de la saleté ou des bactéries.",Commencez par laver votre visage.,['Commencez par laver votre visage.']
wikilingua_multilingual-train-177513,wikilingua_multilingual-train-177513,fr,fr,Placez la poêle en fonte dans le four. Mettez le four sur la position auto-nettoyage (ou pyrolyse si cette fonction existe sur votre modèle) et laissez le cycle se dérouler.  Sachez avant d'essayer cette méthode qu'elle implique ensuite de reculotter la fonte. La poêle ressortira couverte de cendres et d'une couche de rouille. Vous ne devez pas l'utiliser avant d'avoir suivi les instructions de nettoyage d'une poêle en fonte rouillée (voir l'étape suivante).,"Si les aliments sont impossibles à retirer, mettez la poêle en fonte au four.","['Si les aliments sont impossibles à retirer, mettez la poêle en fonte au four.']"
wikilingua_multilingual-train-177525,wikilingua_multilingual-train-177525,fr,fr,"Réglez-le sur 200 à 230 °C. Une température de 220 °C est parfaite pour faire rôtir de la nourriture, mais vous pouvez sélectionner une température proche. Les légumes ont besoin d’une chaleur élevée pour devenir bien tendres et caramélisés. Si le four n’est pas assez chaud, les morceaux cuiront trop avant de pouvoir dorer .",Préchauffez le four.,['Préchauffez le four.']
wikilingua_multilingual-train-177564,wikilingua_multilingual-train-177564,fr,fr,"Il s'agit d'une sorte de caramel. On les réalise en se servant de la méthode d'étirage du sucre. Ils sont faits par des professionnels de la confiserie, car cela nécessite du matériel et des techniques particulières pour pouvoir réaliser toute sorte de berlingots de couleur et d'arômes variés. Les bonbons étirés sont des bonbons durs à croquer ou à sucer. Vous pouvez aussi apprendre comment faire des bonbons à l'ancienne.",Faites des Taffy. Faites des berlingots.,['Faites des Taffy. Faites des berlingots.']
wikilingua_multilingual-train-177581,wikilingua_multilingual-train-177581,fr,fr,"Cette méthode marche bien avec un foulard carré en tissu léger, quel que soit le tissu. Du satin léger ou du coton sont très appropriés en été tandis que pour l'hiver un tissu en laine un peu plus épais tient plus chaud. Vous aurez besoin aussi de deux épingles de foulard. Soulevez le bout arrière du foulard et épinglez les deux autres bouts derrière de votre tête. Drapez le premier bout par-dessus la partie épinglée. Vérifiez que le foulard est droit et bien fixé.",Prenez un foulard ou un châle carré. Épinglez les bouts du foulard derrière votre tête. Ajustez.,['Prenez un foulard ou un châle carré. Épinglez les bouts du foulard derrière votre tête. Ajustez.']
wikilingua_multilingual-train-177594,wikilingua_multilingual-train-177594,fr,fr,"Cela vous aidera à lisser les bords et à les rendre plus effilochés et naturels. Vous pouvez suivre les recommandations sur l’étiquette, mais l’eau chaude permettra d’accentuer le look vintage du vêtement. Cependant, faites attention, car l’eau chaude pourrait faire rétrécir le vêtement, c’est pourquoi il vaut mieux le faire sur des pièces qui sont déjà plutôt grandes.",Lavez le vêtement après l’avoir coupé ou arraché.,['Lavez le vêtement après l’avoir coupé ou arraché.']
wikilingua_multilingual-train-177652,wikilingua_multilingual-train-177652,fr,fr,"Ne les séchez pas après les avoir lavés. Cela devrait prendre une minute environ. Si vous comptez préparer les tiges, assurez-vous de les cuire à l'avance. Les fours à microondes diffèrent en intensité. Surveillez vos rapinis à chaque fois que vous en préparez jusqu'à déterminer la température et l'intensité idéales à leur cuisson.",Mettez vos rapinis dans un récipient adapté au microonde et recouvrez-les. Faites cuire à haute température jusqu'à ce que les rapinis soient tendres et bien cuits.,"[""Mettez vos rapinis dans un récipient adapté au microonde et recouvrez-les. Faites cuire à haute température jusqu'à ce que les rapinis soient tendres et bien cuits.""]"
wikilingua_multilingual-train-177751,wikilingua_multilingual-train-177751,fr,fr,"Commencez par vous brosser soigneusement les cheveux. Vous éviterez ainsi de vous battre avec les nœuds pendant le tressage de vos cheveux. La tresse sur le côté étant une coiffure asymétrique et placée sur un seul côté de la tête, faites une raie à gauche ou à droite de votre tête. Le but est que la natte ne retombe pas à l'arrière de votre tête. Pour une allure plus romantique, ne faites pas une raie parfaite. Pour plus de fantaisie, faites une raie en zigzag.",Brossez vos cheveux. Séparez vos cheveux.,['Brossez vos cheveux. Séparez vos cheveux.']
wikilingua_multilingual-train-177797,wikilingua_multilingual-train-177797,fr,fr,"Vous pouvez utiliser un couvercle si votre plat en possède un. Chaque fois que vous la remuerez, vous briserez la glace qui se sera formée. À la longue, vous obtiendrez la texture classique de la barbotine. Lorsque vous aurez fait cela pendant 3 heures, votre barbotine sera parfaite. Vous en aurez assez pour deux grosses ou quatre petites barbotines. Dégustez !",Couvrez le plat avec du film plastique. Mettez la préparation au congélateur pendant 2 heures en la remuant toutes les 30 minutes. Versez la préparation dans des verres à l'aide d'une cuillère.,"[""Couvrez le plat avec du film plastique. Mettez la préparation au congélateur pendant 2 heures en la remuant toutes les 30 minutes. Versez la préparation dans des verres à l'aide d'une cuillère.""]"
wikilingua_multilingual-train-177804,wikilingua_multilingual-train-177804,fr,fr,"Les textiles qui ne se froissent pas facilement pourront être roulés. Cette méthode simple et rapide permet de mettre dans ses bagages des pantalons que vous ne vous souciez pas de froisser légèrement. Rouler des vêtements vous donnera davantage d'espace dans votre valise, car les vêtements roulés prennent moins de place que les vêtements pliés. Voici les types de pantalons que vous pourrez rouler :  les jeans ; les leggings ; les survêtements.",Sachez quels pantalons devront être roulés.,['Sachez quels pantalons devront être roulés.']
wikilingua_multilingual-train-177818,wikilingua_multilingual-train-177818,fr,fr,"Posez un couvercle sur la casserole et laissez votre lait de soja frémir à feu très doux durant environ quinze minutes. Votre lait de soja va peu à peu se transformer, une partie du liquide va se coaguler et le lactosérum va se séparer du lait caillé. Une fois que le lactosérum jaunâtre et le lait caillé blanc sont complètement séparés, vous pouvez transférer votre tofu dans le moule à tofu.",Placez un couvercle sur la casserole.,['Placez un couvercle sur la casserole.']
wikilingua_multilingual-train-177875,wikilingua_multilingual-train-177875,fr,fr,"Au fur et à mesure qu'il va se reposer, il va commencer à pénétrer profondément dans le grain du bois, où il va finir par durcir. Ne touchez pas la pièce jusqu'à ce que l'huile soit complètement sèche .  Dans la mesure du possible, laissez l'article sécher pendant environ une à deux heures. Plus longtemps l'huile va reposer et mieux elle sera absorbée. Toute égratignure ou entaille accidentelle faite alors que l'huile n'a pas encore séché sera visible dans la finition après.",Laissez le produit reposer environ une demi-heure.,['Laissez le produit reposer environ une demi-heure.']
