gem_id,gem_parent_id,source_language,target_language,source,target,references
wikilingua_crosslingual-train-2565404,wikilingua_crosslingual-train-2565404,fr,en,Vous pouvez conserver ces amandes dans un récipient hermétique à température ambiante pendant 3 à 4 semaines. Mettez-les dans un récipient hermétique en plastique ou en verre pour éviter qu’elles se gâtent trop rapidement et rangez-les dans un lieu sec et sombre comme un placard ou un garde-manger . Mangez-les lorsque vous voulez un casse-croute ou ajoutez-les à des salades ou à des yaourts.,Store the almonds in a container at room temperature for 3 to 4 weeks.,['Store the almonds in a container at room temperature for 3 to 4 weeks.']
wikilingua_crosslingual-train-2565436,wikilingua_crosslingual-train-2565436,fr,en,"Visitez http://www.elderscrolls.com/skyrim pour acheter le jeu, si vous ne l'avez pas déjà. Retrouvez l'icône du jeu sur votre bureau ou dans votre répertoire d'application et doublecliquez dessus pour l'ouvrir. La ville dans laquelle vous allez importe peu.","Install Skyrim’s DLC Hearthfire. Launch the game. Once you've started the game, navigate to the city.","[""Install Skyrim’s DLC Hearthfire. Launch the game. Once you've started the game, navigate to the city.""]"
wikilingua_crosslingual-train-2565512,wikilingua_crosslingual-train-2565512,fr,en,"Lisez des histoires sur les forums à propos des gens et de leurs tulpas. Apprenez-en plus pour savoir comment créer et vivre avec un tulpa. Il existe différents guides et forums sur Internet, certains proposent des FAQ et d’autres ressources que vous pourriez trouver utiles si vous vous posez des questions.",Connect with others who have tulpas.,['Connect with others who have tulpas.']
wikilingua_crosslingual-train-2565568,wikilingua_crosslingual-train-2565568,fr,en,"Ceci est dans le cas où les deux batteries sont placées sous le capot avant. Si l’emplacement des batteries diffère, placez les véhicules en sorte qu’il y ait la moins grande distance possible entre les deux batteries pour réaliser les branchements. En tout état de cause, les deux véhicules ne doivent pas se toucher  !",Park the vehicles so the batteries are near each other.,['Park the vehicles so the batteries are near each other.']
wikilingua_crosslingual-train-2565604,wikilingua_crosslingual-train-2565604,fr,en,Déposez la feuille de papier calque sur le dessin ou l’image que vous voulez reproduire. Plus le dessin est simple et plus ce sera facile de calquer. Vérifiez bien que le calque recouvre parfaitement l’image .,Place a sheet of tracing paper over a drawing or image you want to trace.,['Place a sheet of tracing paper over a drawing or image you want to trace.']
wikilingua_crosslingual-train-2565608,wikilingua_crosslingual-train-2565608,fr,en,"Avant d'appliquer du maquillage, il est très important de laver votre visage avec un nettoyant doux spécialement conçu pour votre type de peau. Enlevez la saleté et le gras de votre visage pour aider à garder vos pores propres et diminuer les risques de faire des points noirs. Vos mains doivent être propres si vous voulez pouvoir toucher votre visage sans y déposer de la saleté ou des bactéries.",Start with a clean face.,['Start with a clean face.']
wikilingua_crosslingual-train-2565674,wikilingua_crosslingual-train-2565674,fr,en,Placez la poêle en fonte dans le four. Mettez le four sur la position auto-nettoyage (ou pyrolyse si cette fonction existe sur votre modèle) et laissez le cycle se dérouler.  Sachez avant d'essayer cette méthode qu'elle implique ensuite de reculotter la fonte. La poêle ressortira couverte de cendres et d'une couche de rouille. Vous ne devez pas l'utiliser avant d'avoir suivi les instructions de nettoyage d'une poêle en fonte rouillée (voir l'étape suivante).,"If the food is impossible to dislodge, bake the cast iron.","['If the food is impossible to dislodge, bake the cast iron.']"
wikilingua_crosslingual-train-2565698,wikilingua_crosslingual-train-2565698,fr,en,"Réglez-le sur 200 à 230 °C. Une température de 220 °C est parfaite pour faire rôtir de la nourriture, mais vous pouvez sélectionner une température proche. Les légumes ont besoin d’une chaleur élevée pour devenir bien tendres et caramélisés. Si le four n’est pas assez chaud, les morceaux cuiront trop avant de pouvoir dorer .",Preheat your oven to 400–450 °F (204–232 °C).,['Preheat your oven to 400–450\xa0°F (204–232\xa0°C).']
wikilingua_crosslingual-train-2565776,wikilingua_crosslingual-train-2565776,fr,en,"Il s'agit d'une sorte de caramel. On les réalise en se servant de la méthode d'étirage du sucre. Ils sont faits par des professionnels de la confiserie, car cela nécessite du matériel et des techniques particulières pour pouvoir réaliser toute sorte de berlingots de couleur et d'arômes variés. Les bonbons étirés sont des bonbons durs à croquer ou à sucer. Vous pouvez aussi apprendre comment faire des bonbons à l'ancienne.",Make taffy Make boiled sweets.,['Make taffy Make boiled sweets.']
wikilingua_crosslingual-train-2565810,wikilingua_crosslingual-train-2565810,fr,en,"Cette méthode marche bien avec un foulard carré en tissu léger, quel que soit le tissu. Du satin léger ou du coton sont très appropriés en été tandis que pour l'hiver un tissu en laine un peu plus épais tient plus chaud. Vous aurez besoin aussi de deux épingles de foulard. Soulevez le bout arrière du foulard et épinglez les deux autres bouts derrière de votre tête. Drapez le premier bout par-dessus la partie épinglée. Vérifiez que le foulard est droit et bien fixé.",Choose a square-shaped scarf. Pin the tails of the scarf behind your head. Adjust as needed.,['Choose a square-shaped scarf. Pin the tails of the scarf behind your head. Adjust as needed.']
wikilingua_crosslingual-train-2565836,wikilingua_crosslingual-train-2565836,fr,en,"Cela vous aidera à lisser les bords et à les rendre plus effilochés et naturels. Vous pouvez suivre les recommandations sur l’étiquette, mais l’eau chaude permettra d’accentuer le look vintage du vêtement. Cependant, faites attention, car l’eau chaude pourrait faire rétrécir le vêtement, c’est pourquoi il vaut mieux le faire sur des pièces qui sont déjà plutôt grandes.",Wash the garment after you cut or tear it.,['Wash the garment after you cut or tear it.']
wikilingua_crosslingual-train-2565952,wikilingua_crosslingual-train-2565952,fr,en,"Ne les séchez pas après les avoir lavés. Cela devrait prendre une minute environ. Si vous comptez préparer les tiges, assurez-vous de les cuire à l'avance. Les fours à microondes diffèrent en intensité. Surveillez vos rapinis à chaque fois que vous en préparez jusqu'à déterminer la température et l'intensité idéales à leur cuisson.",Put the broccoli rabe in a microwave-safe bowl and cover. Microwave on high heat until the broccoli rabe is tender and wilted.,['Put the broccoli rabe in a microwave-safe bowl and cover. Microwave on high heat until the broccoli rabe is tender and wilted.']
wikilingua_crosslingual-train-2566150,wikilingua_crosslingual-train-2566150,fr,en,"Commencez par vous brosser soigneusement les cheveux. Vous éviterez ainsi de vous battre avec les nœuds pendant le tressage de vos cheveux. La tresse sur le côté étant une coiffure asymétrique et placée sur un seul côté de la tête, faites une raie à gauche ou à droite de votre tête. Le but est que la natte ne retombe pas à l'arrière de votre tête. Pour une allure plus romantique, ne faites pas une raie parfaite. Pour plus de fantaisie, faites une raie en zigzag.",Brush your hair. Part your hair.,['Brush your hair. Part your hair.']
wikilingua_crosslingual-train-2566242,wikilingua_crosslingual-train-2566242,fr,en,"Vous pouvez utiliser un couvercle si votre plat en possède un. Chaque fois que vous la remuerez, vous briserez la glace qui se sera formée. À la longue, vous obtiendrez la texture classique de la barbotine. Lorsque vous aurez fait cela pendant 3 heures, votre barbotine sera parfaite. Vous en aurez assez pour deux grosses ou quatre petites barbotines. Dégustez !","Cover the dish with plastic wrap. Freeze the mixture for 2 hours, stirring every 30 minutes. Scoop the slushie mixture into glasses.","['Cover the dish with plastic wrap. Freeze the mixture for 2 hours, stirring every 30 minutes. Scoop the slushie mixture into glasses.']"
wikilingua_crosslingual-train-2566256,wikilingua_crosslingual-train-2566256,fr,en,"Les textiles qui ne se froissent pas facilement pourront être roulés. Cette méthode simple et rapide permet de mettre dans ses bagages des pantalons que vous ne vous souciez pas de froisser légèrement. Rouler des vêtements vous donnera davantage d'espace dans votre valise, car les vêtements roulés prennent moins de place que les vêtements pliés. Voici les types de pantalons que vous pourrez rouler :  les jeans ; les leggings ; les survêtements.",Know which pants should be rolled.,['Know which pants should be rolled.']
wikilingua_crosslingual-train-2566284,wikilingua_crosslingual-train-2566284,fr,en,"Posez un couvercle sur la casserole et laissez votre lait de soja frémir à feu très doux durant environ quinze minutes. Votre lait de soja va peu à peu se transformer, une partie du liquide va se coaguler et le lactosérum va se séparer du lait caillé. Une fois que le lactosérum jaunâtre et le lait caillé blanc sont complètement séparés, vous pouvez transférer votre tofu dans le moule à tofu.",Simmer the mixture.,['Simmer the mixture.']
wikilingua_crosslingual-train-2566398,wikilingua_crosslingual-train-2566398,fr,en,"Au fur et à mesure qu'il va se reposer, il va commencer à pénétrer profondément dans le grain du bois, où il va finir par durcir. Ne touchez pas la pièce jusqu'à ce que l'huile soit complètement sèche .  Dans la mesure du possible, laissez l'article sécher pendant environ une à deux heures. Plus longtemps l'huile va reposer et mieux elle sera absorbée. Toute égratignure ou entaille accidentelle faite alors que l'huile n'a pas encore séché sera visible dans la finition après.",Let the tung oil sit for at least half an hour.,['Let the tung oil sit for at least half an hour.']
wikilingua_crosslingual-train-2566422,wikilingua_crosslingual-train-2566422,fr,en,"Des antiinflammatoires peuvent être nécessaires en fonction de votre niveau de prostaglandines. Votre médecin vous aidera à choisir un traitement approprié. Si votre état ne s'améliore pas avec un changement d'alimentation, parlez des antiinflammatoires avec votre médecin. Il peut par exemple vous recommander des médicaments en vente libre comme de l'ibuprofène ou du naproxène en cas de fortes douleurs dues à de l'arthrite ou à une blessure. Ils réduiront l'inflammation et donc la douleur.",Talk to your doctor about anti-inflammatories if diet doesn’t help.,['Talk to your doctor about anti-inflammatories if diet doesn’t help.']
wikilingua_crosslingual-train-2566488,wikilingua_crosslingual-train-2566488,fr,en,"Prenez un chiffon sec et mettez-y une petite quantité de polish. Frottez en faisant des cercles pendant 15 à 20 minutes, puis essuyez avec un chiffon sec. Vous pouvez aussi utiliser des cotons-tiges en y mettant une petite goutte de polish pour l'appliquer sur le disque toujours en faisant des ronds. Cela permet de retirer les traces laissées par la poussière lorsque le disque tourne dans le lecteur, lorsque la Xbox est droite ou lorsque vous la déplacez.",Use a car polish.,['Use a car polish.']
